route_id,num_stops,amazon_cost_min,dijkstra_cost_min,diff_min,savings_pct
RouteID_90b41ee2-81e3-40b1-b344-3b91a94a205a,155,182.8,201.61,-18.81,-10.29
RouteID_90da1269-9ea6-4b43-9fb8-db3d9ff10074,135,122.21,109.89,12.32,10.08
RouteID_90db88f6-c55b-41c1-b03f-aeae10e1277a,99,140.4,142.42,-2.02,-1.44
RouteID_90e584d2-1944-4ed7-95c1-27a8d3eb3ee1,177,176.19,172.74,3.45,1.96
RouteID_90f2e760-29bf-400a-b367-6d6aeeb5f166,180,220.88,228.02,-7.14,-3.23
RouteID_90f96695-2af5-4065-b845-dd6df56258b0,201,296.47,310.05,-13.58,-4.58
RouteID_90fc7050-6478-471f-9694-c59c7869741f,145,200.08,224.25,-24.17,-12.08
RouteID_90fd3ec2-bec2-4894-8866-127c2fe5b810,141,149.8,144.14,5.66,3.78
RouteID_9104c499-6c84-4709-8bdc-3ca9be8acd88,131,123.02,119.32,3.7,3.01
RouteID_9110ead6-ca3f-4e86-8023-615d36a9d6e2,169,189.58,201.07,-11.49,-6.06
RouteID_911ce56d-aa05-40a3-96ef-1841828522c2,70,102.72,93.2,9.52,9.27
RouteID_9121e3aa-c8b7-482f-927d-bf90423bff28,181,201.28,211.13,-9.86,-4.9
RouteID_91283a27-5abd-449d-bc36-50f5492ae0e8,197,163.7,177.11,-13.42,-8.2
RouteID_912afd28-8e06-4075-b656-6b7a95cced93,172,175.36,185.07,-9.71,-5.54
RouteID_912bc2a7-a414-49fc-b6e6-224f694fb2f6,178,187.74,188.45,-0.71,-0.38
RouteID_9138cf7e-19b8-4a9b-8b60-93b265ff766a,151,209.71,206.46,3.25,1.55
RouteID_91415ba8-01fc-47ba-9f62-e136889f0461,169,185.23,182.58,2.65,1.43
RouteID_9149675b-2385-4661-a810-7563f1b9cfbb,186,211.41,211.51,-0.1,-0.05
RouteID_91523a9e-bb30-4c31-a6b7-12379da4e6e1,174,201.29,209.47,-8.17,-4.06
RouteID_91593302-3861-45f5-bd45-1f2e62103350,177,166.51,151.86,14.65,8.8
RouteID_9162c9e8-b6dc-4f4f-84a8-116be7db924c,172,228.12,237.5,-9.38,-4.11
RouteID_916df244-5412-474b-8a48-016695370d5e,137,180.87,176.09,4.79,2.65
RouteID_91723910-b7bf-416f-8547-313462d679df,167,235.44,260.3,-24.86,-10.56
RouteID_917b4ad6-10d4-4349-b8df-8e0fe4339d0b,120,125.53,127.85,-2.32,-1.85
RouteID_9182e97b-03ff-4a81-8aa6-245daa2ae75e,203,242.61,267.19,-24.58,-10.13
RouteID_91864102-5fd3-473c-add6-1391e28c399e,154,214.03,224.88,-10.86,-5.07
RouteID_91a7f3c3-aea5-47d2-bc50-224b9aab2080,146,185.03,174.04,10.99,5.94
RouteID_91ada984-d3ec-4e4a-908d-64cbe5cc5783,157,185.17,192.43,-7.26,-3.92
RouteID_91b0cb9c-63f5-4ac7-bae2-245dd628a7d4,67,117.7,97.19,20.51,17.43
RouteID_91b46004-2e9f-4df1-a3f8-ab49128126f1,129,153.67,160.45,-6.78,-4.41
RouteID_91b561c1-859b-4999-a886-afcf86ca6325,168,180.15,188.28,-8.14,-4.52
RouteID_91ba7858-5ab7-4a51-a470-22076c2682dc,142,188.46,198.34,-9.89,-5.25
RouteID_91bdcdc0-5f1f-4e62-bd8a-04df66e0ed9b,151,191.4,189.54,1.86,0.97
RouteID_91be7323-d6c5-4dff-a71d-b8fde8700caa,158,198.89,207.11,-8.23,-4.14
RouteID_91c56190-22d3-40e2-9f5d-eccd06e5f0e0,125,122.38,117.99,4.39,3.59
RouteID_91c6896a-de79-4d03-8489-253146bec27b,128,158.36,170.39,-12.03,-7.59
RouteID_91e82851-d18a-4cdc-be11-f2fe35e055dd,85,110.48,98.92,11.56,10.47
RouteID_91f12962-7f76-4e66-aa38-ebcd53923073,182,216.89,248.29,-31.4,-14.48
RouteID_91f636b0-0b01-47ea-b2f5-aeb8953f0095,162,189.8,210.34,-20.54,-10.82
RouteID_91f98ff7-5923-48df-a8f4-67b5274d8f29,149,164.62,182.09,-17.48,-10.62
RouteID_91fd1d9e-b513-4004-98b5-94fc44f70ecd,205,237.44,245.65,-8.21,-3.46
RouteID_91fed7a7-e02b-4cb1-a5b1-ce662fcaefb7,108,184.15,182.6,1.55,0.84
RouteID_920d1cd2-9d64-4ac3-876e-f24e8e2f0689,157,192.43,192.84,-0.42,-0.22
RouteID_921df874-53dd-4478-b398-4fed2587fded,198,175.52,189.06,-13.55,-7.72
RouteID_9221a08a-6e4e-4081-887d-b3219b0ae5b6,160,184.57,183.15,1.42,0.77
RouteID_92258d20-c45e-4774-a7d4-52850ed2cf40,174,188.15,203.37,-15.22,-8.09
RouteID_9239d958-2173-47c0-ad32-fe2a08319bf4,133,163.74,172.37,-8.64,-5.27
RouteID_923d8a54-76e6-423e-9240-49989a19fd86,148,211.09,221.84,-10.75,-5.09
RouteID_923fd6c4-f2a9-434e-9c02-e01a89743540,197,182.83,195.11,-12.28,-6.72
RouteID_9254f1aa-e3dd-4bbd-a1d7-c9e299722783,130,172.06,172.23,-0.17,-0.1
RouteID_925539d2-b772-40a5-9e5e-276317602149,183,177.71,196.64,-18.94,-10.66
RouteID_9261c89b-0095-4e15-b68c-8b9a4cc087f6,142,171.72,186.58,-14.86,-8.66
RouteID_9262298e-a565-4221-b5a1-fc9879f45f47,132,128.12,119.91,8.22,6.41
RouteID_92682153-989e-4baf-a022-0764fe22ffa9,143,149.05,156.43,-7.38,-4.95
RouteID_92694ad8-a766-42d8-884b-bfac7b03011e,119,179.91,185.47,-5.56,-3.09
RouteID_926ea36e-50d9-4bac-8726-01280665e073,148,194.34,201.59,-7.25,-3.73
RouteID_92708875-21c8-48b8-8ff5-bcc0bf30a63f,144,166.46,190.73,-24.27,-14.58
RouteID_9270912d-146e-4cd4-afc5-87a0aef6d719,182,149.9,158.86,-8.97,-5.98
RouteID_927237b1-7bdc-442f-9868-3c294333e0da,120,129.93,140.04,-10.11,-7.78
RouteID_928223de-c16a-4ae7-8107-c57bf680926f,158,158.82,173.65,-14.84,-9.34
RouteID_929e8231-a5e7-4a32-b1fd-4354cd2c0652,127,115.75,106.43,9.32,8.05
RouteID_92a00852-2492-4619-aa92-2253ff571e3f,97,127.9,115.81,12.08,9.45
RouteID_92a5fc39-ec62-4dc5-a3ff-f433c91ccc0a,135,198.59,196.73,1.86,0.94
RouteID_92ac7c22-a275-4f96-bca6-90bf9bd34f47,104,183.8,198.16,-14.36,-7.81
RouteID_92b58f35-ecd3-4b84-b5b0-a5dd25e9af64,113,154.95,141.47,13.48,8.7
RouteID_92b6416c-948f-4ee6-ac45-d9a4ebc0daf2,144,165.37,147.29,18.09,10.94
RouteID_92d5afc9-79a9-462e-9b8d-3be85d1ebafb,186,216.74,240.72,-23.98,-11.07
RouteID_92d5f4cc-d06e-4282-853e-3ea4195544e0,60,74.24,60.92,13.32,17.94
RouteID_92fa01bd-1907-4b1c-ab57-2b466ca1c60b,105,154.7,169.26,-14.56,-9.41
RouteID_92ff1fdd-ad86-4a3d-be81-068a174a5b7b,177,178.35,202.65,-24.3,-13.63
RouteID_9301e832-6af9-430f-91af-b19acbf73c03,118,126.62,124.5,2.11,1.67
RouteID_9305bd3f-c2a6-41a5-80ea-ab46b1e58486,161,183.5,189.06,-5.55,-3.03
RouteID_930f8586-2d55-48ca-bb8c-9dbe2109c4a7,156,200.67,193.33,7.34,3.66
RouteID_932b0774-9fc4-4091-bb59-bbe711a66574,180,217.29,223.33,-6.05,-2.78
RouteID_932e986f-ae89-4e72-835f-058c63a98575,150,219.89,212.68,7.2,3.28
RouteID_933424ea-90be-4a67-aca0-614bb98a84fa,100,99.32,97.65,1.68,1.69
RouteID_93462323-f8c8-40ab-92b5-6deb07ddbc35,82,79.69,80.23,-0.54,-0.68
RouteID_934c76ca-845b-4463-b8d5-3104e6d3bacc,169,177.25,184.14,-6.89,-3.88
RouteID_934cbf65-12fa-4a3a-8b31-235cb3619d21,149,226.42,245.54,-19.11,-8.44
RouteID_93576cbb-2b11-420f-92c4-e73ce7221cea,162,188.74,196.37,-7.64,-4.05
RouteID_935b8e72-1c72-4f46-b1c1-9f78b266e609,171,222.58,236.69,-14.12,-6.34
RouteID_935e7525-5cd0-441d-9cff-33286ec733a7,181,201.65,220.18,-18.53,-9.19
RouteID_9361d8bc-cde2-4961-ba4a-aad72051c6cd,143,201.46,220.7,-19.25,-9.55
RouteID_936eea3d-24e4-44f0-b92f-9ac637f0e46d,158,209.46,226.63,-17.17,-8.2
RouteID_9388c1f0-4765-4ca0-8920-df36cd3ae65c,160,208.04,227.83,-19.78,-9.51
RouteID_939d6dde-41f7-4b26-975f-ad55efd2b1cc,133,168.84,169.51,-0.68,-0.4
RouteID_939e5c6a-701d-4cd6-831a-2b0833249d70,165,182.84,171.91,10.93,5.98
RouteID_939f1e03-6dfd-4ec1-a834-f2adc8787235,182,186.74,197.18,-10.44,-5.59
RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,140,139.64,140.7,-1.06,-0.76
RouteID_93cbc871-5f6c-4212-9ef6-65777c220c98,105,81.2,79.32,1.88,2.32
RouteID_93ccb968-fe5f-45ab-9dab-2962643af1c4,115,114.65,123.4,-8.75,-7.63
RouteID_93ce63d9-b285-4952-a94b-37ef19c3b8eb,132,113.35,112.27,1.08,0.95
RouteID_93d227e0-f1a1-4d39-926d-9ba62ed56147,162,166.44,167.42,-0.98,-0.59
RouteID_93d610ab-4fb4-43d9-867f-7a37603508b4,124,122.6,93.69,28.9,23.57
RouteID_93d71cbe-d03d-468b-a049-4c2367e47732,136,160.02,158.89,1.13,0.71
RouteID_93daa415-4696-4bf8-81f3-da7fb0427921,106,153.55,163.43,-9.88,-6.44
RouteID_93dd05db-24d2-47b9-83a3-57889587c9e3,184,151.36,156.51,-5.15,-3.41
RouteID_93e39872-7c95-4c24-9f07-fab8032d3ef6,183,213.47,236.68,-23.21,-10.87
RouteID_93f62547-6430-47ff-87a0-b57b819aecc7,158,148.44,156.22,-7.78,-5.24
RouteID_93f958c6-b546-4b39-bfd1-4111815bc474,133,167.44,155.96,11.48,6.86
RouteID_942091ee-8344-47d3-a4d5-3a398a673e1c,123,258.77,211.49,47.28,18.27
RouteID_943def1a-74e9-4056-b80e-5b407f3613e7,174,230.16,226.66,3.5,1.52
RouteID_944964ba-76e9-4eb6-ac64-c76d8cd7062e,165,147.67,156.46,-8.79,-5.95
RouteID_9449c1fc-e39a-4103-8b6d-9a47d6fb7399,132,211.77,227.01,-15.25,-7.2
RouteID_94529fb2-8957-40b7-af1e-b724938243ef,140,187.91,196.44,-8.52,-4.54
RouteID_9460ac40-0616-42c1-9789-f13ccf9bcbc0,165,196.79,213.25,-16.46,-8.36
RouteID_946f7bbb-5e2d-43af-930f-dd35f35d6716,166,188.88,188.39,0.49,0.26
RouteID_9475872b-287f-4c2c-8e29-887766a4e090,187,206.86,231.76,-24.9,-12.04
RouteID_948213de-90d0-4b97-8fb9-490877eeb2a3,160,224.87,240.25,-15.38,-6.84
RouteID_94871669-a553-47c2-8407-c4a7e3bf1de6,170,234.87,254.35,-19.48,-8.29
RouteID_948cde07-f266-4943-9c04-946fa788a934,176,209.16,217.52,-8.36,-4.0
RouteID_94a2325a-12ad-448c-bf15-74d000fd9f62,191,210.39,212.41,-2.02,-0.96
RouteID_94a7fa38-096b-426b-beba-343e913f475b,92,132.07,133.85,-1.78,-1.35
RouteID_94b738a9-a9bf-48d7-9fdd-dbf9c4f6209c,173,175.84,194.71,-18.87,-10.73
RouteID_94b8edf4-22ad-4bce-b041-a1f4f33dd9b6,153,193.0,190.99,2.01,1.04
RouteID_94ba73e6-a9fa-4f8f-a156-b939c81bd5f0,150,234.4,255.21,-20.81,-8.88
RouteID_94c047d2-6bad-4042-8ca8-d687b563e82f,158,163.82,172.29,-8.47,-5.17
RouteID_94cdc384-bd76-4506-a894-21ce9efb76c6,164,182.83,187.75,-4.92,-2.69
RouteID_94ce2e91-4ad9-4626-8cdc-b57b086e80a8,156,222.87,236.95,-14.08,-6.32
RouteID_94cf12cb-bf73-495f-8e1f-0f2805e8bfd7,140,197.08,203.47,-6.39,-3.24
RouteID_94d877dc-a95a-4a21-b098-e9e2219eed08,98,129.7,129.18,0.52,0.4
RouteID_94d8e053-64e2-4d1c-baf0-9d55847e4994,160,163.73,179.44,-15.71,-9.59
RouteID_94fde554-5d6f-45a4-bccf-555d7fe63512,179,198.09,219.82,-21.73,-10.97
RouteID_9502e266-ba8b-4adf-9c9c-4df398732b3e,168,218.99,224.85,-5.86,-2.67
RouteID_9503e8df-e3ce-439a-90d2-c32719e8f1b5,143,168.96,151.35,17.61,10.42
RouteID_95265199-b900-4669-b656-d6db89608fe9,139,241.76,264.17,-22.41,-9.27
RouteID_9542bdb9-9c28-4c5b-a597-334ef5e2683c,157,169.48,178.38,-8.9,-5.25
RouteID_954402f1-b794-43f2-a51f-f7a19106da85,159,230.24,229.36,0.87,0.38
RouteID_9544f411-908a-47f8-947a-0ec0f3640a6e,159,276.55,296.68,-20.14,-7.28
RouteID_95474349-f6e6-47a6-b09d-e25762e3c98c,153,194.4,201.69,-7.29,-3.75
RouteID_95616924-892d-4e11-8c21-9b7e88c49172,197,238.48,258.79,-20.3,-8.51
RouteID_9573f674-8b59-4b5b-a3f8-53af43e4092c,199,198.75,218.33,-19.58,-9.85
RouteID_957ab8fc-6f56-4b75-ac22-66fcfdc3b423,82,90.19,82.6,7.59,8.42
RouteID_958af888-e65b-48fb-a0a0-a166a75ac91e,188,158.88,141.07,17.82,11.21
RouteID_95adad87-dda0-4b83-9689-821509508e14,157,203.83,203.59,0.24,0.12
RouteID_95b554da-3b50-4f32-ad82-2355cba7132d,67,118.37,117.33,1.04,0.88
RouteID_95b6b1fa-7dd4-49f2-b3ee-3c0c4d3380db,144,201.53,209.81,-8.28,-4.11
RouteID_95b9af27-4fbe-4da3-9b4e-365e2bbdfa23,135,119.44,126.44,-7.01,-5.87
RouteID_95be27e7-3741-48c8-9423-909e6454fcfc,155,193.69,195.22,-1.53,-0.79
RouteID_95bfd6be-cf4e-4729-8f9b-eb41dddf22fd,190,169.76,181.53,-11.76,-6.93
RouteID_95c6b466-e11d-4030-bf3a-d70a9a78357a,156,216.42,252.83,-36.41,-16.82
RouteID_95c9e705-4111-4fba-9694-916ea3f87bb9,106,105.61,87.91,17.7,16.76
RouteID_95cf26e3-2dde-4790-aa5d-5fe5e5a506ac,159,190.15,209.59,-19.44,-10.22
RouteID_95d8741c-1386-4897-bf9a-ec8f569dde2e,136,148.39,136.08,12.3,8.29
RouteID_95ddc834-5620-4cb7-8313-77a7a4d4d637,170,216.97,249.55,-32.58,-15.02
RouteID_95e31736-380a-4820-bcc3-d0cb2e359375,157,193.91,163.74,30.17,15.56
RouteID_95ecb3aa-0da8-4baf-b41b-9b872dd45aa1,164,246.67,251.05,-4.38,-1.78
RouteID_95ff1d01-97f7-4b15-8a1a-19ed5ded8f5e,130,119.22,113.8,5.42,4.55
RouteID_9612b83b-a027-4c03-97f0-6036b7e904c1,126,123.7,123.42,0.28,0.23
RouteID_961f6c70-7942-4405-8683-47b2adec7d75,142,185.32,204.34,-19.02,-10.26
RouteID_962ca140-5796-4c4a-a183-53f01dd0e9f4,126,156.24,160.89,-4.65,-2.98
RouteID_962ead5c-0e6b-40f8-9ed1-a400cf890a6b,134,211.1,230.96,-19.86,-9.41
RouteID_96364b76-94cd-44c3-b69c-ef4467985180,87,98.97,90.1,8.87,8.96
RouteID_963e5efd-3d7d-4242-b889-e91ab4b7c65c,161,203.85,204.12,-0.27,-0.13
RouteID_96416aae-1889-471f-b780-4860e3a9b0c8,111,140.97,152.61,-11.64,-8.26
RouteID_96472e54-679b-4b99-8d2b-c250c0ec83d5,176,203.93,215.86,-11.93,-5.85
RouteID_965da8da-029f-4656-b1c3-4ebc3255e19d,175,209.79,204.28,5.5,2.62
RouteID_965e2ec6-542e-4e3f-9656-fc02aa3e9db4,148,215.8,229.21,-13.41,-6.21
RouteID_96600fa9-d0ad-409f-9d47-7eb7b7f32766,167,180.94,182.6,-1.67,-0.92
RouteID_96865d43-1ab6-4e12-bef6-61c95ad48004,143,175.64,180.84,-5.21,-2.96
RouteID_9689059b-7fa9-4e61-9152-93eb850ba3df,113,128.48,120.37,8.11,6.31
RouteID_968ad32e-3dc4-4b0e-a477-214a62de492d,157,160.22,172.33,-12.11,-7.56
RouteID_969d30e1-bdf7-479a-8a80-af8d7ffaf89f,137,157.93,165.76,-7.83,-4.96
RouteID_96a30b6f-973f-4cdd-bf4a-a9b160082d31,138,175.68,163.82,11.86,6.75
RouteID_96aa7155-dcbf-4b20-95e8-cd278c82698f,162,197.61,209.3,-11.69,-5.92
RouteID_96af2792-8cfe-4055-8589-7f24cd4a9b99,179,207.23,225.59,-18.36,-8.86
RouteID_96b03739-edc3-4d98-9d46-2908d172f5ad,143,174.26,186.96,-12.69,-7.29
RouteID_96cd0efc-5bdf-417f-bf15-fab124b420d2,166,245.76,257.37,-11.61,-4.73
RouteID_96d031ae-6ad3-41ba-b40d-c33d5d977209,103,119.37,113.21,6.15,5.15
RouteID_96d67125-19fa-4cfa-83ce-2f57439c365d,180,256.37,280.77,-24.4,-9.52
RouteID_96db02dd-1036-4e8c-8e56-23bc192329f3,188,200.1,216.23,-16.14,-8.07
RouteID_96db0ee3-7c96-4863-bb4a-ff06eb20c5c7,156,204.75,202.79,1.96,0.96
RouteID_96db3854-91c7-49ba-81c7-446416c2ceb5,181,236.93,250.84,-13.91,-5.87
RouteID_96dea957-0495-4886-b113-6234a645a6fd,186,200.49,182.74,17.75,8.85
RouteID_96f2095a-fe7f-42bb-8d39-61d782636612,145,255.18,268.02,-12.84,-5.03
RouteID_96f67d43-156b-4003-9fc5-f1daed45cd64,152,208.79,205.47,3.32,1.59
RouteID_96f8757e-f09d-46e4-b66e-7fc86cebc607,193,261.78,281.68,-19.9,-7.6
RouteID_9702411b-9b1b-46b6-80d1-7fed3c2d4f89,182,206.85,217.17,-10.32,-4.99
RouteID_97129275-cabc-4dca-896e-6fe16ca147e7,203,190.32,212.29,-21.97,-11.54
RouteID_974820df-51c9-4536-a1c2-0a7dd82cb138,127,229.5,241.82,-12.32,-5.37
RouteID_97566b67-bad8-49da-b375-9c4d72a95441,172,186.86,197.96,-11.09,-5.94
RouteID_97601048-f0ce-4457-81dd-bc968737b317,100,117.0,120.37,-3.37,-2.88
RouteID_97696338-7d91-42fa-b761-419bc731a87d,122,210.43,214.05,-3.62,-1.72
RouteID_97818239-52ee-475d-8695-031fd5bf7e08,111,170.69,165.28,5.41,3.17
RouteID_97880895-c864-445f-b7b1-12a8ed8fbb87,182,199.97,209.48,-9.52,-4.76
RouteID_97a2ffd6-7b92-42f4-aa14-36713a37f98a,177,207.76,200.96,6.8,3.27
RouteID_97b0b609-8403-4784-8ed3-173e55c30998,98,78.14,77.75,0.4,0.51
RouteID_97b0cef5-3278-4512-9f73-72c20ca34835,102,108.38,116.68,-8.3,-7.66
RouteID_97b12e58-25d8-44fa-8d68-d53e9d4825d1,182,230.56,236.03,-5.47,-2.37
RouteID_97b9c957-981a-4d64-bc6f-029d0032b362,145,149.8,152.33,-2.53,-1.69
RouteID_97ce0a0a-3eff-4f2e-b6c0-8d6533a8c04a,178,177.23,188.27,-11.04,-6.23
RouteID_97dc914f-67ad-483b-a778-1fa4863b68eb,135,173.65,178.05,-4.4,-2.53
RouteID_97e37b9c-462f-4d24-a4ca-7f1acde22f5a,99,134.59,134.83,-0.24,-0.18
RouteID_97ea3b69-eae6-4db8-a188-d98a03d73d74,178,184.98,189.67,-4.69,-2.53
RouteID_981087e3-47dc-49c7-92c4-45fe1ec61419,160,212.83,225.06,-12.23,-5.74
RouteID_9812e43a-dfe0-4ac1-be34-b30627354335,182,190.44,200.7,-10.26,-5.39
RouteID_9829880a-0f4c-4f93-b071-cb83fae0b203,161,190.45,195.89,-5.45,-2.86
RouteID_982cef5d-b8a8-4ce3-b120-252bed0fec5b,194,229.82,246.83,-17.01,-7.4
RouteID_98488458-a6a1-442a-a5ce-dc07f643b622,159,195.66,204.95,-9.28,-4.75
RouteID_9850318d-b2af-4570-a2f1-46f02bd9c9f7,116,147.61,139.87,7.74,5.25
RouteID_98872981-8492-40bb-8f2f-bcc64544cb47,167,181.28,172.8,8.49,4.68
RouteID_988d049d-8724-4456-a40b-0874c13c3ad9,142,188.14,188.23,-0.09,-0.05
RouteID_988de22d-f737-4490-bc43-471facc25958,196,218.03,221.51,-3.48,-1.6
RouteID_98a83cb8-2498-421a-a5be-b4ccca04ac71,117,158.03,167.53,-9.5,-6.01
RouteID_98b0253c-4805-43d9-8b4e-305dbcc65435,146,199.21,218.6,-19.39,-9.73
RouteID_98bd77ea-9f30-4864-9362-9f24afa02d82,196,216.83,230.39,-13.56,-6.26
RouteID_98cb832c-6ed4-43ba-90de-95c378178248,158,163.36,180.24,-16.87,-10.33
RouteID_98dae68a-b04d-4dad-8fba-b43e7a1d9182,122,121.76,125.1,-3.34,-2.74
RouteID_98de542d-eacf-485a-9b4c-a4eb33a1f855,175,203.71,213.36,-9.65,-4.74
RouteID_98df35d9-2b2d-4523-b3a9-f14615e63fb2,127,160.33,157.45,2.87,1.79
RouteID_98e127f9-64d6-4ae5-acf5-3380315a18fc,142,189.66,208.94,-19.29,-10.17
RouteID_99120b29-3e26-4f27-8e1e-9f250a83765f,151,209.41,196.21,13.19,6.3
RouteID_9917229d-d7b3-4f75-aafa-60805ac19dcf,151,225.44,238.89,-13.45,-5.97
RouteID_9917533b-defa-4bff-af52-069eb9e9f357,166,238.43,232.21,6.22,2.61
RouteID_992f66e9-e1cf-422b-91ba-a834063a5bed,143,202.09,181.8,20.29,10.04
RouteID_99494287-3d51-424b-85da-1e7e1e92d26b,157,192.32,205.01,-12.69,-6.6
RouteID_9952d320-113f-456b-abf0-f75f95bb6ea0,145,166.8,180.26,-13.46,-8.07
RouteID_99575598-b754-48eb-9ae7-261aaca3c976,171,237.58,252.97,-15.39,-6.48
RouteID_9963f6f6-a7ed-4095-9b40-e802fa4206f6,160,211.41,212.03,-0.62,-0.29
RouteID_99822dcb-a1a2-421b-93e6-5387a43f71aa,169,210.65,204.1,6.54,3.11
RouteID_99adc175-b49c-48a4-bf5b-89c9551303bb,91,139.98,152.72,-12.74,-9.1
RouteID_99c5a923-a2d6-448e-966a-d963051cd2a9,175,225.23,210.75,14.48,6.43
RouteID_99d03063-0f92-48da-9745-2cfa76fb17ba,125,122.8,114.98,7.81,6.36
RouteID_99d1e882-493e-4c54-bc45-24486130bdc2,215,196.45,218.84,-22.39,-11.4
RouteID_99dc2991-9256-4295-adba-f2ab7cbd98b0,131,173.8,158.04,15.76,9.07
RouteID_99dd7d8a-fe9b-407f-88c8-fa78dbbd077c,144,224.48,217.09,7.39,3.29
RouteID_99e946dc-f583-48ea-8b4b-d5c100e7548f,152,212.44,222.83,-10.39,-4.89
RouteID_9a004aa7-847f-4155-8311-0bce7f78d5f6,167,196.75,208.47,-11.71,-5.95
RouteID_9a0297d1-0be0-4cfc-982d-35c012674c2a,185,225.86,223.91,1.96,0.87
RouteID_9a036d58-5f8a-41aa-8747-d252c14783ae,115,206.88,187.57,19.31,9.33
RouteID_9a043c65-3763-4a5d-b7b9-9df6118e9218,165,159.15,170.51,-11.35,-7.13
RouteID_9a1b9512-36bc-468c-8bb0-5163595fcbda,112,164.0,194.97,-30.97,-18.89
RouteID_9a2b2633-3b9c-4f8e-b05a-4ecb13d60435,149,193.2,195.83,-2.63,-1.36
RouteID_9a3c6431-b74e-4932-bd48-771e37072350,142,153.99,170.61,-16.62,-10.79
RouteID_9a3cb202-3571-41e5-a087-255a82fe00ba,187,185.22,191.84,-6.62,-3.58
RouteID_9a50b546-d85e-4795-b0a8-6be0c63f32b9,99,121.19,104.53,16.66,13.75
RouteID_9a517a1f-2a2e-4083-974c-ec9ffb01b86f,102,146.46,147.17,-0.7,-0.48
RouteID_9a52687f-8638-478f-bfa3-aeabbb488093,147,164.68,168.94,-4.27,-2.59
RouteID_9a657cc2-6430-4684-b7ed-4394f79d5e82,135,168.42,167.63,0.79,0.47
RouteID_9a701891-7308-489d-87ef-a243f3a7217c,110,130.75,122.85,7.9,6.04
RouteID_9a70b345-e627-4849-a86e-8f735c9fcbde,75,70.42,70.82,-0.4,-0.57
RouteID_9a8d3b90-a9bc-4cf6-bfc0-728ba3f1e9c7,88,86.1,85.94,0.15,0.18
RouteID_9a9566c0-76db-4262-820b-14fd2c258a79,147,132.11,145.47,-13.37,-10.12
RouteID_9a9c7b37-87ec-458b-a842-4a20f00d5144,125,156.16,159.95,-3.78,-2.42
RouteID_9a9f3006-a563-4844-9ab3-124891658b10,147,169.51,184.7,-15.2,-8.97
RouteID_9aa3a3c7-dc44-431b-8e99-5fbd22c5f42b,155,203.1,216.94,-13.85,-6.82
RouteID_9aa75858-a115-4588-816d-d878b9c39844,148,157.03,170.31,-13.28,-8.46
RouteID_9acaa0e4-4c7f-4183-8b48-13f0f37eaf65,186,260.97,295.08,-34.11,-13.07
RouteID_9ace3053-89c5-4df7-9369-4d7afa9cbe2f,209,282.91,300.3,-17.39,-6.15
RouteID_9acf2220-3d6f-4c60-9cd0-e43add821343,160,179.84,202.56,-22.72,-12.63
RouteID_9ad2a71c-906a-4504-9bc2-4b143334e95a,158,184.86,200.63,-15.77,-8.53
RouteID_9ad313b6-a47d-4df1-8117-b1dce631923c,159,181.23,176.16,5.07,2.8
RouteID_9adfe16c-9061-4b9b-91c6-9ef4c61c4b03,127,132.39,126.5,5.89,4.45
RouteID_9ae77b99-a089-43cf-875f-91ea6ded715b,137,221.95,205.18,16.77,7.56
RouteID_9b0eadbd-5e75-4250-bc31-c3761f68baaa,184,218.52,214.3,4.22,1.93
RouteID_9b1e9a51-8251-4b3c-a676-80de195c0bce,141,169.31,179.95,-10.64,-6.28
RouteID_9b204914-b4a2-414f-b6fb-4945415e6732,138,114.95,125.27,-10.32,-8.98
RouteID_9b2082a7-4b66-432d-a546-5044f7732e0f,88,172.2,176.38,-4.18,-2.43
RouteID_9b228e71-2d99-4a86-b433-e6f0f79f411e,165,201.23,216.12,-14.88,-7.4
RouteID_9b235981-4998-484a-8553-6bb9f5ca9c5d,152,169.96,163.97,5.99,3.53
RouteID_9b32b3ae-862b-4121-bb5b-3ecb2f0487dd,182,262.59,272.39,-9.8,-3.73
RouteID_9b3db831-f276-4602-8616-d78aed300a33,133,187.43,195.77,-8.34,-4.45
RouteID_9b6376d4-5875-44bb-903d-848102933439,188,233.42,264.35,-30.93,-13.25
RouteID_9b7fbeb9-1d76-4349-9eb1-c41f5e0bc565,83,115.59,110.32,5.27,4.56
RouteID_9b80b40b-9428-46ec-9af7-1ffca3fc8b3f,153,122.84,123.77,-0.93,-0.75
RouteID_9b83052a-da87-47da-8b09-32dbc4c007d5,175,221.24,230.4,-9.16,-4.14
RouteID_9b85b2fe-2afc-415c-8fe1-6238db19d9dd,128,126.47,133.96,-7.5,-5.93
RouteID_9b898cbf-ec17-43b7-b8e8-f8728b0d737a,215,204.37,213.75,-9.38,-4.59
RouteID_9b99791b-1814-492c-baed-72278230a427,104,74.0,69.06,4.94,6.68
RouteID_9b9a4657-c467-44e2-92d6-d05a5c1231ee,144,151.98,153.25,-1.27,-0.83
RouteID_9ba141f6-e96d-4548-9fe7-b7faae666c18,176,174.43,180.55,-6.12,-3.51
RouteID_9ba9a443-034b-4257-b4f6-e4b70958a335,157,168.14,162.21,5.93,3.52
RouteID_9ba9cab3-7d12-49ec-a9c9-401f3c440b10,164,147.38,152.6,-5.22,-3.54
